ID	Label	Type	hasIndex	hasPathEnergy
ID	LABEL	TYPE	I gc:hasIndex	I gc:hasPathEnergy
ex:pathpoint_caa005bTSaIRCf_165	Path point 165 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	165	ex:pathenergy_caa005bTSaIRCf_165
ex:pathpoint_caa005bTSaIRCf_166	Path point 166 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	166	ex:pathenergy_caa005bTSaIRCf_166
ex:pathpoint_caa005bTSaIRCf_167	Path point 167 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	167	ex:pathenergy_caa005bTSaIRCf_167
ex:pathpoint_caa005bTSaIRCf_168	Path point 168 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	168	ex:pathenergy_caa005bTSaIRCf_168
ex:pathpoint_caa005bTSaIRCf_169	Path point 169 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	169	ex:pathenergy_caa005bTSaIRCf_169
ex:pathpoint_caa005bTSaIRCf_170	Path point 170 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	170	ex:pathenergy_caa005bTSaIRCf_170
ex:pathpoint_caa005bTSaIRCf_171	Path point 171 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	171	ex:pathenergy_caa005bTSaIRCf_171
ex:pathpoint_caa005bTSaIRCf_172	Path point 172 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	172	ex:pathenergy_caa005bTSaIRCf_172
ex:pathpoint_caa005bTSaIRCf_173	Path point 173 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	173	ex:pathenergy_caa005bTSaIRCf_173
ex:pathpoint_caa005bTSaIRCf_174	Path point 174 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	174	ex:pathenergy_caa005bTSaIRCf_174
ex:pathpoint_caa005bTSaIRCf_175	Path point 175 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	175	ex:pathenergy_caa005bTSaIRCf_175
ex:pathpoint_caa005bTSaIRCf_176	Path point 176 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	176	ex:pathenergy_caa005bTSaIRCf_176
ex:pathpoint_caa005bTSaIRCf_177	Path point 177 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	177	ex:pathenergy_caa005bTSaIRCf_177
ex:pathpoint_caa005bTSaIRCf_178	Path point 178 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	178	ex:pathenergy_caa005bTSaIRCf_178
ex:pathpoint_caa005bTSaIRCf_179	Path point 179 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	179	ex:pathenergy_caa005bTSaIRCf_179
ex:pathpoint_caa005bTSaIRCf_180	Path point 180 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	180	ex:pathenergy_caa005bTSaIRCf_180
ex:pathpoint_caa005bTSaIRCf_181	Path point 181 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	181	ex:pathenergy_caa005bTSaIRCf_181
ex:pathpoint_caa005bTSaIRCf_182	Path point 182 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	182	ex:pathenergy_caa005bTSaIRCf_182
ex:pathpoint_caa005bTSaIRCf_183	Path point 183 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	183	ex:pathenergy_caa005bTSaIRCf_183
ex:pathpoint_caa005bTSaIRCf_184	Path point 184 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	184	ex:pathenergy_caa005bTSaIRCf_184
ex:pathpoint_caa005bTSaIRCf_185	Path point 185 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	185	ex:pathenergy_caa005bTSaIRCf_185
ex:pathpoint_caa005bTSaIRCf_186	Path point 186 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	186	ex:pathenergy_caa005bTSaIRCf_186
ex:pathpoint_caa005bTSaIRCf_187	Path point 187 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	187	ex:pathenergy_caa005bTSaIRCf_187
ex:pathpoint_caa005bTSaIRCf_188	Path point 188 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	188	ex:pathenergy_caa005bTSaIRCf_188
ex:pathpoint_caa005bTSaIRCf_189	Path point 189 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	189	ex:pathenergy_caa005bTSaIRCf_189
ex:pathpoint_caa005bTSaIRCf_190	Path point 190 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	190	ex:pathenergy_caa005bTSaIRCf_190
ex:pathpoint_caa005bTSaIRCf_191	Path point 191 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	191	ex:pathenergy_caa005bTSaIRCf_191
ex:pathpoint_caa005bTSaIRCf_192	Path point 192 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	192	ex:pathenergy_caa005bTSaIRCf_192
ex:pathpoint_caa005bTSaIRCf_193	Path point 193 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	193	ex:pathenergy_caa005bTSaIRCf_193
ex:pathpoint_caa005bTSaIRCf_194	Path point 194 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	194	ex:pathenergy_caa005bTSaIRCf_194
ex:pathpoint_caa005bTSaIRCf_195	Path point 195 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	195	ex:pathenergy_caa005bTSaIRCf_195
ex:pathpoint_caa005bTSaIRCf_196	Path point 196 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	196	ex:pathenergy_caa005bTSaIRCf_196
ex:pathpoint_caa005bTSaIRCf_197	Path point 197 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	197	ex:pathenergy_caa005bTSaIRCf_197
ex:pathpoint_caa005bTSaIRCf_198	Path point 198 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	198	ex:pathenergy_caa005bTSaIRCf_198
ex:pathpoint_caa005bTSaIRCf_199	Path point 199 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	199	ex:pathenergy_caa005bTSaIRCf_199
ex:pathpoint_caa005bTSaIRCf_200	Path point 200 (backward) caa005bTSaIRCf	gc:ReactionPathPoint	200	ex:pathenergy_caa005bTSaIRCf_200
ex:pathpoint_caa005bTSaIRCf_201	Path point 201 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	201	ex:pathenergy_caa005bTSaIRCf_201
ex:pathpoint_caa005bTSaIRCf_202	Path point 202 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	202	ex:pathenergy_caa005bTSaIRCf_202
ex:pathpoint_caa005bTSaIRCf_203	Path point 203 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	203	ex:pathenergy_caa005bTSaIRCf_203
ex:pathpoint_caa005bTSaIRCf_204	Path point 204 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	204	ex:pathenergy_caa005bTSaIRCf_204
ex:pathpoint_caa005bTSaIRCf_205	Path point 205 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	205	ex:pathenergy_caa005bTSaIRCf_205
ex:pathpoint_caa005bTSaIRCf_206	Path point 206 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	206	ex:pathenergy_caa005bTSaIRCf_206
ex:pathpoint_caa005bTSaIRCf_207	Path point 207 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	207	ex:pathenergy_caa005bTSaIRCf_207
ex:pathpoint_caa005bTSaIRCf_208	Path point 208 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	208	ex:pathenergy_caa005bTSaIRCf_208
ex:pathpoint_caa005bTSaIRCf_209	Path point 209 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	209	ex:pathenergy_caa005bTSaIRCf_209
ex:pathpoint_caa005bTSaIRCf_210	Path point 210 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	210	ex:pathenergy_caa005bTSaIRCf_210
ex:pathpoint_caa005bTSaIRCf_211	Path point 211 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	211	ex:pathenergy_caa005bTSaIRCf_211
ex:pathpoint_caa005bTSaIRCf_212	Path point 212 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	212	ex:pathenergy_caa005bTSaIRCf_212
ex:pathpoint_caa005bTSaIRCf_213	Path point 213 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	213	ex:pathenergy_caa005bTSaIRCf_213
ex:pathpoint_caa005bTSaIRCf_214	Path point 214 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	214	ex:pathenergy_caa005bTSaIRCf_214
ex:pathpoint_caa005bTSaIRCf_215	Path point 215 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	215	ex:pathenergy_caa005bTSaIRCf_215
ex:pathpoint_caa005bTSaIRCf_216	Path point 216 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	216	ex:pathenergy_caa005bTSaIRCf_216
ex:pathpoint_caa005bTSaIRCf_217	Path point 217 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	217	ex:pathenergy_caa005bTSaIRCf_217
ex:pathpoint_caa005bTSaIRCf_218	Path point 218 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	218	ex:pathenergy_caa005bTSaIRCf_218
ex:pathpoint_caa005bTSaIRCf_219	Path point 219 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	219	ex:pathenergy_caa005bTSaIRCf_219
ex:pathpoint_caa005bTSaIRCf_220	Path point 220 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	220	ex:pathenergy_caa005bTSaIRCf_220
ex:pathpoint_caa005bTSaIRCf_221	Path point 221 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	221	ex:pathenergy_caa005bTSaIRCf_221
ex:pathpoint_caa005bTSaIRCf_222	Path point 222 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	222	ex:pathenergy_caa005bTSaIRCf_222
ex:pathpoint_caa005bTSaIRCf_223	Path point 223 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	223	ex:pathenergy_caa005bTSaIRCf_223
ex:pathpoint_caa005bTSaIRCf_224	Path point 224 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	224	ex:pathenergy_caa005bTSaIRCf_224
ex:pathpoint_caa005bTSaIRCf_225	Path point 225 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	225	ex:pathenergy_caa005bTSaIRCf_225
ex:pathpoint_caa005bTSaIRCf_226	Path point 226 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	226	ex:pathenergy_caa005bTSaIRCf_226
ex:pathpoint_caa005bTSaIRCf_227	Path point 227 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	227	ex:pathenergy_caa005bTSaIRCf_227
ex:pathpoint_caa005bTSaIRCf_228	Path point 228 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	228	ex:pathenergy_caa005bTSaIRCf_228
ex:pathpoint_caa005bTSaIRCf_229	Path point 229 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	229	ex:pathenergy_caa005bTSaIRCf_229
ex:pathpoint_caa005bTSaIRCf_230	Path point 230 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	230	ex:pathenergy_caa005bTSaIRCf_230
ex:pathpoint_caa005bTSaIRCf_231	Path point 231 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	231	ex:pathenergy_caa005bTSaIRCf_231
ex:pathpoint_caa005bTSaIRCf_232	Path point 232 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	232	ex:pathenergy_caa005bTSaIRCf_232
ex:pathpoint_caa005bTSaIRCf_233	Path point 233 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	233	ex:pathenergy_caa005bTSaIRCf_233
ex:pathpoint_caa005bTSaIRCf_234	Path point 234 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	234	ex:pathenergy_caa005bTSaIRCf_234
ex:pathpoint_caa005bTSaIRCf_235	Path point 235 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	235	ex:pathenergy_caa005bTSaIRCf_235
ex:pathpoint_caa005bTSaIRCf_236	Path point 236 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	236	ex:pathenergy_caa005bTSaIRCf_236
ex:pathpoint_caa005bTSaIRCf_237	Path point 237 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	237	ex:pathenergy_caa005bTSaIRCf_237
ex:pathpoint_caa005bTSaIRCf_238	Path point 238 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	238	ex:pathenergy_caa005bTSaIRCf_238
ex:pathpoint_caa005bTSaIRCf_239	Path point 239 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	239	ex:pathenergy_caa005bTSaIRCf_239
ex:pathpoint_caa005bTSaIRCf_240	Path point 240 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	240	ex:pathenergy_caa005bTSaIRCf_240
ex:pathpoint_caa005bTSaIRCf_241	Path point 241 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	241	ex:pathenergy_caa005bTSaIRCf_241
ex:pathpoint_caa005bTSaIRCf_242	Path point 242 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	242	ex:pathenergy_caa005bTSaIRCf_242
ex:pathpoint_caa005bTSaIRCf_243	Path point 243 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	243	ex:pathenergy_caa005bTSaIRCf_243
ex:pathpoint_caa005bTSaIRCf_244	Path point 244 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	244	ex:pathenergy_caa005bTSaIRCf_244
ex:pathpoint_caa005bTSaIRCf_245	Path point 245 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	245	ex:pathenergy_caa005bTSaIRCf_245
ex:pathpoint_caa005bTSaIRCf_246	Path point 246 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	246	ex:pathenergy_caa005bTSaIRCf_246
ex:pathpoint_caa005bTSaIRCf_247	Path point 247 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	247	ex:pathenergy_caa005bTSaIRCf_247
ex:pathpoint_caa005bTSaIRCf_248	Path point 248 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	248	ex:pathenergy_caa005bTSaIRCf_248
ex:pathpoint_caa005bTSaIRCf_249	Path point 249 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	249	ex:pathenergy_caa005bTSaIRCf_249
ex:pathpoint_caa005bTSaIRCf_250	Path point 250 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	250	ex:pathenergy_caa005bTSaIRCf_250
ex:pathpoint_caa005bTSaIRCf_251	Path point 251 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	251	ex:pathenergy_caa005bTSaIRCf_251
ex:pathpoint_caa005bTSaIRCf_252	Path point 252 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	252	ex:pathenergy_caa005bTSaIRCf_252
ex:pathpoint_caa005bTSaIRCf_253	Path point 253 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	253	ex:pathenergy_caa005bTSaIRCf_253
ex:pathpoint_caa005bTSaIRCf_254	Path point 254 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	254	ex:pathenergy_caa005bTSaIRCf_254
ex:pathpoint_caa005bTSaIRCf_255	Path point 255 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	255	ex:pathenergy_caa005bTSaIRCf_255
ex:pathpoint_caa005bTSaIRCf_256	Path point 256 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	256	ex:pathenergy_caa005bTSaIRCf_256
ex:pathpoint_caa005bTSaIRCf_257	Path point 257 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	257	ex:pathenergy_caa005bTSaIRCf_257
ex:pathpoint_caa005bTSaIRCf_258	Path point 258 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	258	ex:pathenergy_caa005bTSaIRCf_258
ex:pathpoint_caa005bTSaIRCf_259	Path point 259 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	259	ex:pathenergy_caa005bTSaIRCf_259
ex:pathpoint_caa005bTSaIRCf_260	Path point 260 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	260	ex:pathenergy_caa005bTSaIRCf_260
ex:pathpoint_caa005bTSaIRCf_261	Path point 261 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	261	ex:pathenergy_caa005bTSaIRCf_261
ex:pathpoint_caa005bTSaIRCf_262	Path point 262 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	262	ex:pathenergy_caa005bTSaIRCf_262
ex:pathpoint_caa005bTSaIRCf_263	Path point 263 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	263	ex:pathenergy_caa005bTSaIRCf_263
ex:pathpoint_caa005bTSaIRCf_264	Path point 264 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	264	ex:pathenergy_caa005bTSaIRCf_264
ex:pathpoint_caa005bTSaIRCf_265	Path point 265 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	265	ex:pathenergy_caa005bTSaIRCf_265
ex:pathpoint_caa005bTSaIRCf_266	Path point 266 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	266	ex:pathenergy_caa005bTSaIRCf_266
ex:pathpoint_caa005bTSaIRCf_267	Path point 267 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	267	ex:pathenergy_caa005bTSaIRCf_267
ex:pathpoint_caa005bTSaIRCf_268	Path point 268 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	268	ex:pathenergy_caa005bTSaIRCf_268
ex:pathpoint_caa005bTSaIRCf_269	Path point 269 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	269	ex:pathenergy_caa005bTSaIRCf_269
ex:pathpoint_caa005bTSaIRCf_270	Path point 270 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	270	ex:pathenergy_caa005bTSaIRCf_270
ex:pathpoint_caa005bTSaIRCf_271	Path point 271 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	271	ex:pathenergy_caa005bTSaIRCf_271
ex:pathpoint_caa005bTSaIRCf_272	Path point 272 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	272	ex:pathenergy_caa005bTSaIRCf_272
ex:pathpoint_caa005bTSaIRCf_273	Path point 273 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	273	ex:pathenergy_caa005bTSaIRCf_273
ex:pathpoint_caa005bTSaIRCf_274	Path point 274 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	274	ex:pathenergy_caa005bTSaIRCf_274
ex:pathpoint_caa005bTSaIRCf_275	Path point 275 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	275	ex:pathenergy_caa005bTSaIRCf_275
ex:pathpoint_caa005bTSaIRCf_276	Path point 276 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	276	ex:pathenergy_caa005bTSaIRCf_276
ex:pathpoint_caa005bTSaIRCf_277	Path point 277 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	277	ex:pathenergy_caa005bTSaIRCf_277
ex:pathpoint_caa005bTSaIRCf_278	Path point 278 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	278	ex:pathenergy_caa005bTSaIRCf_278
ex:pathpoint_caa005bTSaIRCf_279	Path point 279 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	279	ex:pathenergy_caa005bTSaIRCf_279
ex:pathpoint_caa005bTSaIRCf_280	Path point 280 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	280	ex:pathenergy_caa005bTSaIRCf_280
ex:pathpoint_caa005bTSaIRCf_281	Path point 281 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	281	ex:pathenergy_caa005bTSaIRCf_281
ex:pathpoint_caa005bTSaIRCf_282	Path point 282 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	282	ex:pathenergy_caa005bTSaIRCf_282
ex:pathpoint_caa005bTSaIRCf_283	Path point 283 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	283	ex:pathenergy_caa005bTSaIRCf_283
ex:pathpoint_caa005bTSaIRCf_284	Path point 284 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	284	ex:pathenergy_caa005bTSaIRCf_284
ex:pathpoint_caa005bTSaIRCf_285	Path point 285 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	285	ex:pathenergy_caa005bTSaIRCf_285
ex:pathpoint_caa005bTSaIRCf_286	Path point 286 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	286	ex:pathenergy_caa005bTSaIRCf_286
ex:pathpoint_caa005bTSaIRCf_287	Path point 287 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	287	ex:pathenergy_caa005bTSaIRCf_287
ex:pathpoint_caa005bTSaIRCf_288	Path point 288 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	288	ex:pathenergy_caa005bTSaIRCf_288
ex:pathpoint_caa005bTSaIRCf_289	Path point 289 (forward) caa005bTSaIRCf	gc:ReactionPathPoint	289	ex:pathenergy_caa005bTSaIRCf_289
