ID	Label	Type	hasIndex	hasPathEnergy
ID	LABEL	TYPE	I gc:hasIndex	I gc:hasPathEnergy
ex:pathpoint_09aTSaIRCf_178	Path point 178 (forward) 09aTSaIRCf	gc:ReactionPathPoint	178	ex:pathenergy_09aTSaIRCf_178
ex:pathpoint_09aTSaIRCf_179	Path point 179 (forward) 09aTSaIRCf	gc:ReactionPathPoint	179	ex:pathenergy_09aTSaIRCf_179
ex:pathpoint_09aTSaIRCf_180	Path point 180 (forward) 09aTSaIRCf	gc:ReactionPathPoint	180	ex:pathenergy_09aTSaIRCf_180
ex:pathpoint_09aTSaIRCf_181	Path point 181 (forward) 09aTSaIRCf	gc:ReactionPathPoint	181	ex:pathenergy_09aTSaIRCf_181
ex:pathpoint_09aTSaIRCf_182	Path point 182 (forward) 09aTSaIRCf	gc:ReactionPathPoint	182	ex:pathenergy_09aTSaIRCf_182
ex:pathpoint_09aTSaIRCf_183	Path point 183 (forward) 09aTSaIRCf	gc:ReactionPathPoint	183	ex:pathenergy_09aTSaIRCf_183
ex:pathpoint_09aTSaIRCf_184	Path point 184 (forward) 09aTSaIRCf	gc:ReactionPathPoint	184	ex:pathenergy_09aTSaIRCf_184
ex:pathpoint_09aTSaIRCf_185	Path point 185 (forward) 09aTSaIRCf	gc:ReactionPathPoint	185	ex:pathenergy_09aTSaIRCf_185
ex:pathpoint_09aTSaIRCf_186	Path point 186 (forward) 09aTSaIRCf	gc:ReactionPathPoint	186	ex:pathenergy_09aTSaIRCf_186
ex:pathpoint_09aTSaIRCf_187	Path point 187 (forward) 09aTSaIRCf	gc:ReactionPathPoint	187	ex:pathenergy_09aTSaIRCf_187
ex:pathpoint_09aTSaIRCf_188	Path point 188 (forward) 09aTSaIRCf	gc:ReactionPathPoint	188	ex:pathenergy_09aTSaIRCf_188
ex:pathpoint_09aTSaIRCf_189	Path point 189 (forward) 09aTSaIRCf	gc:ReactionPathPoint	189	ex:pathenergy_09aTSaIRCf_189
ex:pathpoint_09aTSaIRCf_190	Path point 190 (forward) 09aTSaIRCf	gc:ReactionPathPoint	190	ex:pathenergy_09aTSaIRCf_190
ex:pathpoint_09aTSaIRCf_191	Path point 191 (forward) 09aTSaIRCf	gc:ReactionPathPoint	191	ex:pathenergy_09aTSaIRCf_191
ex:pathpoint_09aTSaIRCf_192	Path point 192 (forward) 09aTSaIRCf	gc:ReactionPathPoint	192	ex:pathenergy_09aTSaIRCf_192
ex:pathpoint_09aTSaIRCf_193	Path point 193 (forward) 09aTSaIRCf	gc:ReactionPathPoint	193	ex:pathenergy_09aTSaIRCf_193
ex:pathpoint_09aTSaIRCf_194	Path point 194 (forward) 09aTSaIRCf	gc:ReactionPathPoint	194	ex:pathenergy_09aTSaIRCf_194
ex:pathpoint_09aTSaIRCf_195	Path point 195 (forward) 09aTSaIRCf	gc:ReactionPathPoint	195	ex:pathenergy_09aTSaIRCf_195
ex:pathpoint_09aTSaIRCf_196	Path point 196 (forward) 09aTSaIRCf	gc:ReactionPathPoint	196	ex:pathenergy_09aTSaIRCf_196
ex:pathpoint_09aTSaIRCf_197	Path point 197 (forward) 09aTSaIRCf	gc:ReactionPathPoint	197	ex:pathenergy_09aTSaIRCf_197
ex:pathpoint_09aTSaIRCf_198	Path point 198 (forward) 09aTSaIRCf	gc:ReactionPathPoint	198	ex:pathenergy_09aTSaIRCf_198
ex:pathpoint_09aTSaIRCf_199	Path point 199 (forward) 09aTSaIRCf	gc:ReactionPathPoint	199	ex:pathenergy_09aTSaIRCf_199
ex:pathpoint_09aTSaIRCf_200	Path point 200 (forward) 09aTSaIRCf	gc:ReactionPathPoint	200	ex:pathenergy_09aTSaIRCf_200
ex:pathpoint_09aTSaIRCf_201	Path point 201 (forward) 09aTSaIRCf	gc:ReactionPathPoint	201	ex:pathenergy_09aTSaIRCf_201
ex:pathpoint_09aTSaIRCf_202	Path point 202 (forward) 09aTSaIRCf	gc:ReactionPathPoint	202	ex:pathenergy_09aTSaIRCf_202
ex:pathpoint_09aTSaIRCf_203	Path point 203 (forward) 09aTSaIRCf	gc:ReactionPathPoint	203	ex:pathenergy_09aTSaIRCf_203
ex:pathpoint_09aTSaIRCf_204	Path point 204 (forward) 09aTSaIRCf	gc:ReactionPathPoint	204	ex:pathenergy_09aTSaIRCf_204
ex:pathpoint_09aTSaIRCf_205	Path point 205 (forward) 09aTSaIRCf	gc:ReactionPathPoint	205	ex:pathenergy_09aTSaIRCf_205
ex:pathpoint_09aTSaIRCf_206	Path point 206 (forward) 09aTSaIRCf	gc:ReactionPathPoint	206	ex:pathenergy_09aTSaIRCf_206
ex:pathpoint_09aTSaIRCf_207	Path point 207 (forward) 09aTSaIRCf	gc:ReactionPathPoint	207	ex:pathenergy_09aTSaIRCf_207
ex:pathpoint_09aTSaIRCf_208	Path point 208 (forward) 09aTSaIRCf	gc:ReactionPathPoint	208	ex:pathenergy_09aTSaIRCf_208
ex:pathpoint_09aTSaIRCf_209	Path point 209 (forward) 09aTSaIRCf	gc:ReactionPathPoint	209	ex:pathenergy_09aTSaIRCf_209
ex:pathpoint_09aTSaIRCf_210	Path point 210 (forward) 09aTSaIRCf	gc:ReactionPathPoint	210	ex:pathenergy_09aTSaIRCf_210
ex:pathpoint_09aTSaIRCf_211	Path point 211 (forward) 09aTSaIRCf	gc:ReactionPathPoint	211	ex:pathenergy_09aTSaIRCf_211
ex:pathpoint_09aTSaIRCf_212	Path point 212 (forward) 09aTSaIRCf	gc:ReactionPathPoint	212	ex:pathenergy_09aTSaIRCf_212
ex:pathpoint_09aTSaIRCf_213	Path point 213 (forward) 09aTSaIRCf	gc:ReactionPathPoint	213	ex:pathenergy_09aTSaIRCf_213
ex:pathpoint_09aTSaIRCf_214	Path point 214 (forward) 09aTSaIRCf	gc:ReactionPathPoint	214	ex:pathenergy_09aTSaIRCf_214
ex:pathpoint_09aTSaIRCf_215	Path point 215 (forward) 09aTSaIRCf	gc:ReactionPathPoint	215	ex:pathenergy_09aTSaIRCf_215
ex:pathpoint_09aTSaIRCf_216	Path point 216 (forward) 09aTSaIRCf	gc:ReactionPathPoint	216	ex:pathenergy_09aTSaIRCf_216
ex:pathpoint_09aTSaIRCf_217	Path point 217 (forward) 09aTSaIRCf	gc:ReactionPathPoint	217	ex:pathenergy_09aTSaIRCf_217
ex:pathpoint_09aTSaIRCf_218	Path point 218 (forward) 09aTSaIRCf	gc:ReactionPathPoint	218	ex:pathenergy_09aTSaIRCf_218
ex:pathpoint_09aTSaIRCf_219	Path point 219 (forward) 09aTSaIRCf	gc:ReactionPathPoint	219	ex:pathenergy_09aTSaIRCf_219
ex:pathpoint_09aTSaIRCf_220	Path point 220 (forward) 09aTSaIRCf	gc:ReactionPathPoint	220	ex:pathenergy_09aTSaIRCf_220
